web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,image,item_page_title,item_page_link,title,name_1,status,streetAddress,city, zip,about_1,telephone_2,hours,license_type,reviews_count,worstRating,bestRating,reviewCount,about,telephone,Description,image_3,image_2
"1775084942-46","https://www.findweedny.com/?view=list&sort=date-added-desc","","Kushmart Lancaster","Lancaster, NY","","4.6","Today: 10AM-9PM","Open","","","https://www.findweedny.com/images/logos/kushmart-lancaster.webp","Kushmart LancasterOpenLancaster, NY4.6Today: 10AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000072","Kushmart Lancaster","Kushmart Lancaster","Active","5211 Broadway, Ste 300","Lancaster, NY 14086","AboutDiscover premium cannabis at KushMart Lancaster, your trusted dispensary for high-quality flower, pre-rolls, edibles, concentrates, and more. Located in the heart of Lancaster, NY, we offer a curated selection of top-tier products and brands to serve both new and experienced cannabis consumers. Our knowledgeable staff is here to guide you through a personalized experience, ensuring you find exactly what you need. Whether you're searching for THC gummies or or top-shelf flower in Lancaster, KushMart has you covered. Shop online or visit us in-store today for fast, friendly service and unbeatable selection.License:OCM-RETL-24-000072View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 25, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230802-1g1hlu61wPhotos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowmonday:10AM-9PMtuesday:10AM-9PMwednesday (Today):10AM-9PMthursday:10AM-9PMfriday:10AM-9PMsaturday:10AM-9PMsunday:10AM-9PM","","Adult-Use Retail Dispensary License","April 25, 2024","(1)","4.6","","","+1 716-601-7012","Discover premium cannabis at KushMart Lancaster, your trusted dispensary for high-quality flower, pre-rolls, edibles, concentrates, and more. Located in the heart of Lancaster, NY, we offer a curated selection of top-tier products and brands to serve both new and experienced cannabis consumers. Our knowledgeable staff is here to guide you through a personalized experience, ensuring you find exactly what you need. Whether you're searching for THC gummies or or top-shelf flower in Lancaster, KushMart has you covered. Shop online or visit us in-store today for fast, friendly service and unbeatable selection.","https://www.findweedny.com/images/photos/OCM-NEW-1763126230802-1g1hlu61w_0.jpg","https://www.findweedny.com/images/logos/kushmart-lancaster.webp"
"1775084945-47","https://www.findweedny.com/?view=list&sort=date-added-desc","","High Tidez","Brooklyn, NY","","4.7","Today: 10AM-10PM","Open","","","https://www.findweedny.com/images/logos/high-tidez-ci.png","High TidezOpen50 dealsBrooklyn, NY4.7Today: 10AM-10PM","https://www.findweedny.com/dispensary/ocm-new-1763126230802-7qcf5h39t","High Tidez","High Tidez","Active","1029 Surf Ave","Brooklyn, NY 11224","AboutMore details about this dispensary coming soon.License:View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseOpened: December 31, 2023Photos(1)Photos from Google Maps. Click to view full size.","88%Very Busy","Live Busy-ness88%Very BusyBusier than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","December 31, 2023","(1)","4.7","","More details about this dispensary coming soon.","+1 718-701-6634","Sun","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbJsmDgaS5km2d1iPtbfV-1rKW8H2-HvLX653fAaz7bVyf9-ovE1_EbFd5EQMQo-NUmCY_pgtH_cGtd8Gsr0jK7aknrNUXiKEYV7OGDQ4DNnb1dwc1_zK0jmq96OFSQzizmbg_w6nUx8Sm=w800-h500-k-no","https://www.findweedny.com/images/logos/high-tidez-ci.png"
"1775084948-48","https://www.findweedny.com/?view=list&sort=date-added-desc","","ZenZest Queens","Queens, NY","(1316)","5.0(1316)","Today: 9AM-2AM","Open","","","https://www.findweedny.com/images/logos/zenzest-queens.jpg","ZenZest QueensOpenQueens, NY5.0(1316)Today: 9AM-2AM","https://www.findweedny.com/dispensary/ocm-retl-24-000247","ZenZest Queens","ZenZest Queens","Active","27206 Union Tpke","Queens, NY 11040","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000247View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: November 25, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230802-q196xooxmPhotos(1)Photos from Google Maps. Click to view full size.","48%A Little Busy","Live Busy-ness48%A Little BusyNot too busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","November 25, 2024","(1)","5.0","(1316 reviews)","More details about this dispensary coming soon.","+1 516-303-0754","Sun","https://www.findweedny.com/images/photos/OCM-NEW-1763126230802-q196xooxm_0.jpg","https://www.findweedny.com/images/logos/zenzest-queens.jpg"
"1775084950-49","https://www.findweedny.com/?view=list&sort=date-added-desc","","Third Rock Cannabis","South Glens Falls, NY","","4.9","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/third-rock-cannabis.png","Third Rock CannabisOpenSouth Glens Falls, NY4.9Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000209","Third Rock Cannabis","Third Rock Cannabis","Active","131 Saratoga Ave, Unit 7","South Glens Falls, NY 12803","AboutWelcome to Third Rock Cannabis Dispensary! 🍃
In-Store & Online Shopping & Delivery 🛒 🛍️
FREE Cannabis Dispensary Delivery Any 100$ Order
Curbside Pick Up $50 Minimum
Self Serve Kiosk
Veteran discount with Military ID🇺🇸
**Birthday Discount🎁
Teachers ✏️ & Nurses Discount 👩‍⚕️👨‍⚕️
Cannabis, distillates, tinctures, pre rolls, sativa, indica, hybrid, edibles, drinks, flower, oil, topical, cartridge
Serving South Glens Falls, Saratoga Springs, Lake George, Hudson Falls, Queensbury, Adirondacks, & Albany.
Follow us on Facebook: Third Rock
Popup Events every week with special promotional offers in store only!
Dispensary near me, glens falls dispensary, saratoga dispensary, queensbury dispensaryLicense:OCM-RETL-24-000209View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: October 16, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-p805xbqf1Photos(1)Photos from Google Maps. Click to view full size.","100%Very Busy","Live Busy-ness100%Very BusyBusier than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","October 16, 2024","(1)","4.9","","","+1 518-223-0530","Welcome to Third Rock Cannabis Dispensary! 🍃
In-Store & Online Shopping & Delivery 🛒 🛍️
FREE Cannabis Dispensary Delivery Any 100$ Order
Curbside Pick Up $50 Minimum
Self Serve Kiosk
Veteran discount with Military ID🇺🇸
**Birthday Discount🎁
Teachers ✏️ & Nurses Discount 👩‍⚕️👨‍⚕️
Cannabis, distillates, tinctures, pre rolls, sativa, indica, hybrid, edibles, drinks, flower, oil, topical, cartridge
Serving South Glens Falls, Saratoga Springs, Lake George, Hudson Falls, Queensbury, Adirondacks, & Albany.
Follow us on Facebook: Third Rock
Popup Events every week with special promotional offers in store only!
Dispensary near me, glens falls dispensary, saratoga dispensary, queensbury dispensary","https://www.findweedny.com/images/photos/OCM-NEW-1763126230801-p805xbqf1_0.jpg","https://www.findweedny.com/images/logos/third-rock-cannabis.png"
"1775084954-50","https://www.findweedny.com/?view=list&sort=date-added-desc","","Broadway Strains","New York, NY","(61)","4.2(61)","Today: 10AM-10PM","Open","","","https://www.findweedny.com/images/logos/broadway-strains.png","Broadway StrainsOpenNew York, NY4.2(61)Today: 10AM-10PM","https://www.findweedny.com/dispensary/ocm-retl-24-000106","Broadway Strains","Broadway Strains","Active","3858 Broadway","New York, NY 10032","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000106View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: June 12, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-dg3lq3jrxPhotos(1)Photos from Google Maps. Click to view full size.","100%Very Busy","Live Busy-ness100%Very BusyAs busy as it getsUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","June 12, 2024","(1)","4.2","(61 reviews)","More details about this dispensary coming soon.","+1 917-473-2100","Sun","https://www.findweedny.com/images/photos/OCM-RETL-24-000106_0.jpg","https://www.findweedny.com/images/logos/broadway-strains.png"
"1775084956-51","https://www.findweedny.com/?view=list&sort=date-added-desc","","RNR Dispensary","Brooklyn, NY","","4.8","Today: 10AM-12AM","Open","","","https://www.findweedny.com/images/logos/rnr-dispensary.png","RNR DispensaryOpenBrooklyn, NY4.8Today: 10AM-12AM","https://www.findweedny.com/dispensary/ocm-caurd-24-000207","RNR Dispensary","RNR Dispensary","Active","21 Gardner Ave","Brooklyn, NY 11237","AboutDiscover RNR Dispensary, Brooklyn's premier cannabis shop located at 287 Harrison Place, NY 11237. As a top recreational dispensary, we offer a rich selection of cannabis products including THC and CBD gummies, premium edibles, and a wide range of high-quality flower and concentrates. With our curated selection of top brands like 1937 Flower and Camino Sours, both seasoned cannabis enthusiasts and newcomers can find perfect products. Enjoy our elegant lounge atmosphere, or use our seamless online ordering and delivery service. For the ultimate cannabis experience in a boutique setting, visit RNR Dispensary today.License:OCM-CAURD-24-000207View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: September 27, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-4a6sj91scPhotos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:10AM-12AMmonday:10AM-12AMtuesday:10AM-12AMwednesday (Today):10AM-12AMthursday:10AM-2AMfriday:10AM-2AMsaturday:10AM-2AM","","Adult-Use Retail Dispensary License","September 27, 2024","(1)","4.8","","","+1 347-223-4342","Discover RNR Dispensary, Brooklyn's premier cannabis shop located at 287 Harrison Place, NY 11237. As a top recreational dispensary, we offer a rich selection of cannabis products including THC and CBD gummies, premium edibles, and a wide range of high-quality flower and concentrates. With our curated selection of top brands like 1937 Flower and Camino Sours, both seasoned cannabis enthusiasts and newcomers can find perfect products. Enjoy our elegant lounge atmosphere, or use our seamless online ordering and delivery service. For the ultimate cannabis experience in a boutique setting, visit RNR Dispensary today.","https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5qFvtdD5TcnYRSauC8LW61VvcxmKUQiZonGb0Y_y0dhrz58HZpOsSarLmBCRIRG-733wN-52ixloXxIwudAXMM8bSThzr9_24DxtVieCbQeqsvdLJrvbxDC8AHRfMoJo1bkt3u38jga7W=w800-h500-k-no","https://www.findweedny.com/images/logos/rnr-dispensary.png"
"1775084960-52","https://www.findweedny.com/?view=list&sort=date-added-desc","","Wild Flower Dispensary","Auburn, NY","","4.8","Today: 9AM-8PM","Open","","","https://www.findweedny.com/images/logos/wild-flower-dispensary.png","Wild Flower DispensaryOpenAuburn, NY4.8Today: 9AM-8PM","https://www.findweedny.com/dispensary/ocm-retl-24-000029","Wild Flower Dispensary","Wild Flower Dispensary","Active","41 E Genesee St","Auburn, NY 13021","AboutWild Flower dispensary is located in Auburn, NY, offering a wide selection of products in a welcoming and knowledgeable environment. Visit us for expert advice and exceptional service.License:OCM-RETL-24-000029View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 1, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-2jenjzbdrPhotos(1)Photos from Google Maps. Click to view full size.","46%A Little Busy","Live Busy-ness46%A Little BusyNot too busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","April 1, 2024","(1)","4.8","","","+1 315-730-4483","Wild Flower dispensary is located in Auburn, NY, offering a wide selection of products in a welcoming and knowledgeable environment. Visit us for expert advice and exceptional service.","https://www.findweedny.com/images/photos/OCM-NEW-1763126230801-2jenjzbdr_0.jpg","https://www.findweedny.com/images/logos/wild-flower-dispensary.png"
"1775084963-53","https://www.findweedny.com/?view=list&sort=date-added-desc","","Farmers Choice Dispensary","Fishkill, NY","","4.7","Today: 8AM-10PM","Open","","","https://www.findweedny.com/images/logos/farmers-choice-dispensary.png","Farmers Choice DispensaryOpenFishkill, NY4.7Today: 8AM-10PM","https://www.findweedny.com/dispensary/ocm-retl-24-000045","Farmers Choice Dispensary","Farmers Choice Dispensary","Active","18 Westage Dr","Fishkill, NY 12524","About""Farmers Choice Dispensary is New York States premiere destination for high-quality cannabis products. We pride ourselves on offering a curated selection of flowers, edibles, concentrates, and more, all sourced from trusted, sustainable licensed NYS cultivators and processors.
Experience the ""FARMERS CHOICE"" cannabis shopping experience, inside our custom ""Cannabis Farm Market,"" theme.
Whether you're a seasoned enthusiast or a newcomer, our knowledgeable team is here to guide you through our offerings to find the perfect product for your needs. Visit us for a welcoming, informed, and premium cannabis experience.""License:OCM-RETL-24-000045View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 8, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-j60de7xdbPhotos(1)Photos from Google Maps. Click to view full size.","0%Closed or No Data","Live Busy-ness0%Closed or No DataNot busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","April 8, 2024","(1)","4.7","","","+1 845-440-3647","""Farmers Choice Dispensary is New York States premiere destination for high-quality cannabis products. We pride ourselves on offering a curated selection of flowers, edibles, concentrates, and more, all sourced from trusted, sustainable licensed NYS cultivators and processors.
Experience the ""FARMERS CHOICE"" cannabis shopping experience, inside our custom ""Cannabis Farm Market,"" theme.
Whether you're a seasoned enthusiast or a newcomer, our knowledgeable team is here to guide you through our offerings to find the perfect product for your needs. Visit us for a welcoming, informed, and premium cannabis experience.""","https://lh3.googleusercontent.com/p/AF1QipPE0epNIgld-ZfEDb1CUAZuUjffFAeQTC8yjto9=w800-h500-k-no","https://www.findweedny.com/images/logos/farmers-choice-dispensary.png"
"1775084967-54","https://www.findweedny.com/?view=list&sort=date-added-desc","","Peace, Love, & Bud","Lockport, NY","","4.6","Today: 10AM-8PM","Open","","","https://www.findweedny.com/images/logos/peace-love-bud.png","Peace, Love, & BudOpenLockport, NY4.6Today: 10AM-8PM","https://www.findweedny.com/dispensary/ocm-retl-24-000052","Peace, Love, & Bud","Peace, Love, & Bud","Active","320 S Transit St","Lockport, NY 14094","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000052View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 16, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-ixc7bmt0wPhotos(1)Photos from Google Maps. Click to view full size.","4%Not Busy","Live Busy-ness4%Not BusyLess busy than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","April 16, 2024","(1)","4.6","","More details about this dispensary coming soon.","+1 716-346-6589","Sun","https://www.findweedny.com/images/photos/OCM-NEW-1763126230801-ixc7bmt0w_0.jpg","https://www.findweedny.com/images/logos/peace-love-bud.png"
"1775084969-55","https://www.findweedny.com/?view=list&sort=date-added-desc","","Weedside","Woodside, NY","","5.0","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/weedside.png","WeedsideOpenWoodside, NY5.0Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000046","Weedside","Weedside","Active","50-22 72nd St","Woodside, NY 11378","AboutNew York State licensed cannabis dispensaryLicense:OCM-RETL-24-000046View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 8, 2024Opened: December 31, 2023Previous IDs: OCMRETL-2023-001473Photos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:10AM-8PMmonday:9AM-9PMtuesday:9AM-9PMwednesday (Today):9AM-9PMthursday:9AM-9PMfriday:9AM-9PMsaturday:9AM-9PM","","Adult-Use Retail Dispensary License","April 8, 2024","(1)","5.0","","","+1 845-478-3585","New York State licensed cannabis dispensary","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPlSL99rqeq2l8aOm2N99YxMT5YKoZMaRAHnHWtCFaMeds6E6WlxkKtRUb-TgPmm9RB_vtvCUGBv4wsjr4CP3FMndgWBRsOpe0xipF72ojvr5uj6Wlwl5oyfFttLFsG9bOIVfL8k4yq-U=w800-h500-k-no","https://www.findweedny.com/images/logos/weedside.png"
"1775084976-56","https://www.findweedny.com/?view=list&sort=date-added-desc","","THTree","West Coxsackie, NY","(457)","5.0(457)","Today: 10 AM – 9 PM (est.)","Open","","","https://www.findweedny.com/images/logos/thtree.png","THTreeOpenWest Coxsackie, NY5.0(457)Today: 10 AM – 9 PM (est.)","https://www.findweedny.com/dispensary/ocm-retl-24-000031","THTree","THTree","Active","12187 Route 9W","West Coxsackie, NY 12192","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000031View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 1, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-z3o3rbdguPhotos(1)Photos from Google Maps. Click to view full size.","Business HoursHours not yet available. Check their website or call ahead for current hours.","Hours not yet available. Check their website or call ahead for current hours.","Adult-Use Retail Dispensary License","April 1, 2024","(1)","5.0","(457 reviews)","More details about this dispensary coming soon.","+1 518-906-2772","Sun","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUc5C7PkfWs60pOVuN4O7SvrKsgzw2UjMGV4N8p7l19nUfEtXI5PIN2hBfgO4sgQWa6rNFwd2lpq7D08kiP3BEscAMNRBKF6SW6au_8psaeAV0mgEyTl3Pwi0sXCTGuJLAmw4k=w800-h500-k-no","https://www.findweedny.com/images/logos/thtree.png"
"1775084979-57","https://www.findweedny.com/?view=list&sort=date-added-desc","","Holy Buds","Farmingdale, NY","(82)","5.0(82)","","","","","https://www.findweedny.com/images/logos/holy-buds.png","Holy BudsDeliveryFarmingdale, NY5.0(82)","https://www.findweedny.com/dispensary/ocm-new-1763126230801-stxfjlb94","Holy Buds","Holy Buds","Active","-","Farmingdale, NY -","AboutMore details about this dispensary coming soon.License:View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseOpened: December 31, 2023Photos(1)Photos from Google Maps. Click to view full size.","Contact+1 631-213-5036","Hours not yet available. Check their website or call ahead for current hours.","Adult-Use Retail Dispensary License","December 31, 2023","(1)","5.0","(82 reviews)","More details about this dispensary coming soon.","+1 631-213-5036","","https://www.findweedny.com/images/photos/OCM-NEW-1763126230801-stxfjlb94_0.jpg","https://www.findweedny.com/images/logos/holy-buds.png"
"1775084984-58","https://www.findweedny.com/?view=list&sort=date-added-desc","","Grass & Goodness","Schenectady, NY","","4.9","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/grass-goodness.png","Grass & GoodnessOpenSchenectady, NY4.9Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000138","Grass & Goodness","Grass & Goodness","Active","1650 Crane St","Schenectady, NY 12303","AboutMore details about this dispensary coming soon.License:OCM-RETL-24-000138View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: July 16, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-4ogy5s0qcPhotos(1)Photos from Google Maps. Click to view full size.","48%A Little Busy","Live Busy-ness48%A Little BusyNot too busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","July 16, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 518-901-7107","Sun","https://www.findweedny.com/images/photos/OCM-NEW-1763126230801-4ogy5s0qc_0.jpg","https://www.findweedny.com/images/logos/grass-goodness.png"
"1775084987-59","https://www.findweedny.com/?view=list&sort=date-added-desc","","Bayside Cannabis Dispensary","Oakland Gardens, NY","","4.9","Today: 9AM-11PM","Open","","","https://www.findweedny.com/images/logos/bayside-cannabis-dispensary.png","Bayside Cannabis DispensaryOpenOakland Gardens, NY4.9Today: 9AM-11PM","https://www.findweedny.com/dispensary/ocm-retl-24-000026","Bayside Cannabis Dispensary","Bayside Cannabis Dispensary","Active","224-15 Union Tpke","Oakland Gardens, NY 11364","AboutWelcome to Bayside Cannabis Dispensary, your go-to spot for all your cannabis needs in Queens, NY. Our store offers a wide variety of high-quality products including flower, edibles, concentrates, and more. Our knowledgeable staff is here to help you find the perfect product to suit your needs. Whether you are a seasoned cannabis connoisseur or a first-time user, we have something for everyone. Come visit us at Bayside Cannabis Dispensary and experience the difference for yourself.License:OCM-RETL-24-000026View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: March 28, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230801-ocmai9g3kPhotos(1)Photos from Google Maps. Click to view full size.","44%A Little Busy","Live Busy-ness44%A Little BusyNot too busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","March 28, 2024","(1)","4.9","","","+1 347-548-0304","Welcome to Bayside Cannabis Dispensary, your go-to spot for all your cannabis needs in Queens, NY. Our store offers a wide variety of high-quality products including flower, edibles, concentrates, and more. Our knowledgeable staff is here to help you find the perfect product to suit your needs. Whether you are a seasoned cannabis connoisseur or a first-time user, we have something for everyone. Come visit us at Bayside Cannabis Dispensary and experience the difference for yourself.","https://www.findweedny.com/images/photos/OCM-NEW-1763126230801-ocmai9g3k_0.jpg","https://www.findweedny.com/images/logos/bayside-cannabis-dispensary.png"
"1775084989-60","https://www.findweedny.com/?view=list&sort=date-added-desc","","Bodega Express","Astoria, NY","(40)","5.0(40)","Today: 10AM-10PM","Open","","","https://www.findweedny.com/images/logos/bodega-express.png","Bodega ExpressOpenDeliveryAstoria, NY5.0(40)Today: 10AM-10PM","https://www.findweedny.com/dispensary/ocm-caurd-24-000052--astoria","Bodega Express","Bodega Express","Active","-","Astoria, NY -","AboutMore details about this dispensary coming soon.License:OCM-CAURD-24-000052View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseOpened: December 31, 2023Previous IDs: OCM-NEW-1763126230800-j3ga5wlqhPhotos(1)Photos from Google Maps. Click to view full size.","Business HoursOpen Nowsunday:10AM-10PMmonday:10AM-10PMtuesday:10AM-10PMwednesday (Today):10AM-10PMthursday:10AM-10PMfriday:10AM-11PMsaturday:10AM-11PM","","Adult-Use Retail Dispensary License","December 31, 2023","(1)","5.0","(40 reviews)","More details about this dispensary coming soon.","+1 718-500-5907","Sun","https://www.findweedny.com/images/photos/OCM-NEW-1763126230800-j3ga5wlqh_0.jpg","https://www.findweedny.com/images/logos/bodega-express.png"
"1775084992-61","https://www.findweedny.com/?view=list&sort=date-added-desc","","County Road Cannabis","New Hampton, NY","","4.7","Today: 9AM-9PM","Open","","","https://www.findweedny.com/images/logos/county-road-cannabis.png","County Road CannabisOpenNew Hampton, NY4.7Today: 9AM-9PM","https://www.findweedny.com/dispensary/ocm-retl-24-000059","County Road Cannabis","County Road Cannabis","Active","1326 CR-12","New Hampton, NY 10958","AboutNYS Licensed Adult Use Cannabis Retail Dispensary (Lic. # OCM-RETL-24-000059). Conveniently located just outside Middletown, NY, at 1326 County Route 12, New Hampton, NY 10958, our dispensary is your go-to local cannabis store. We proudly serve the community with a wide selection of premium cannabis products. Open 7 days a week, we offer easy and safe access to top-quality marijuana, including edibles, flower, concentrates, and more. Whether you're a seasoned enthusiast or new to cannabis, our knowledgeable staff is here to help. Visit us today and experience the best cannabis dispensary near Middletown, NY.License:OCM-RETL-24-000059View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 17, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230800-tvx0ob4p1Photos(1)Photos from Google Maps. Click to view full size.","81%Very Busy","Live Busy-ness81%Very BusyAs busy as it getsUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","April 17, 2024","(1)","4.7","","","+1 845-991-4545","NYS Licensed Adult Use Cannabis Retail Dispensary (Lic. # OCM-RETL-24-000059). Conveniently located just outside Middletown, NY, at 1326 County Route 12, New Hampton, NY 10958, our dispensary is your go-to local cannabis store. We proudly serve the community with a wide selection of premium cannabis products. Open 7 days a week, we offer easy and safe access to top-quality marijuana, including edibles, flower, concentrates, and more. Whether you're a seasoned enthusiast or new to cannabis, our knowledgeable staff is here to help. Visit us today and experience the best cannabis dispensary near Middletown, NY.","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerAFwlDFaQL6ZsrYP-ruxt0bvUza2YhSHKznpDMD_JVAaCsRl4Hb_W9PSr65CQ3hSreSLTBcLbzRXNFP_gJfKH3cmpd4VW9Ayb2APhpyHft-sUjKuAzFmr-xA_jXFDxID9LZ8x-BPg496Q=w800-h500-k-no","https://www.findweedny.com/images/logos/county-road-cannabis.png"
"1775084997-62","https://www.findweedny.com/?view=list&sort=date-added-desc","","RISE Dispensary Halfmoon","Halfmoon, NY","(1782)","4.9(1782)","Today: 9 AM – 9 PM (est.)","Open","","","https://www.findweedny.com/images/logos/rise.png","RISE Dispensary HalfmoonOpenMedicalHalfmoon, NY4.9(1782)Today: 9 AM – 9 PM (est.)","https://www.findweedny.com/dispensary/mm0705d","RISE Dispensary Halfmoon","RISE Dispensary Halfmoon","Active","1675 Route 9","Halfmoon, NY 12065","AboutMore details about this dispensary coming soon.License:MM0705DView OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseOpened: December 31, 2023Previous IDs: OCM-NEW-1763126230800-oiu0hm6g5Photos(1)Photos from Google Maps. Click to view full size.","50%Usually Busy","Live Busy-ness50%Usually BusyA little busyUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","December 31, 2023","(1)","4.9","(1782 reviews)","More details about this dispensary coming soon.","+1 518-373-4147","Sun","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTluumLuJ8b99z6z1JjUkkckJQX-0Pye9YKWFIhjo2uPcrttPeTg4NTaTAZsqQzSuI3RpbxSOmelaFUl51zbKm052udPA1_89uXRry8eHgWvk4O7ojcvrkmBQnXe48OBMyFNNz_Q=w800-h500-k-no","https://www.findweedny.com/images/logos/rise.png"
"1775085000-63","https://www.findweedny.com/?view=list&sort=date-added-desc","","House of Strains","Flushing, NY","","4.9","Today: 10AM-10PM","Open","","","https://www.findweedny.com/images/logos/house-of-strains.png","House of StrainsOpenFlushing, NY4.9Today: 10AM-10PM","https://www.findweedny.com/dispensary/ocm-caurd-24-000123","House of Strains","House of Strains","Active","161-05 29th Ave","Flushing, NY 11358","AboutMore details about this dispensary coming soon.License:OCM-CAURD-24-000123View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: April 11, 2024Opened: December 31, 2023Previous IDs: OCM-NEW-1763126230800-cgvf1mk76Photos(1)Photos from Google Maps. Click to view full size.","86%Very Busy","Live Busy-ness86%Very BusyBusier than usualUpdated in real-time from Google Maps","Adult-Use Retail Dispensary License","April 11, 2024","(1)","4.9","","More details about this dispensary coming soon.","+1 718-799-0081","Sun","https://www.findweedny.com/images/photos/OCM-NEW-1763126230800-cgvf1mk76_0.jpg","https://www.findweedny.com/images/logos/house-of-strains.png"
"1775085003-64","https://www.findweedny.com/?view=list&sort=date-added-desc","","Just A Little Higher Briarwood","Briarwood, NY","(7)","3.9(7)","Today: 11AM-8PM","Open","","","https://www.findweedny.com/images/logos/just-a-little-higher.webp","Just A Little Higher BriarwoodOpen1 dealBriarwood, NY3.9(7)Today: 11AM-8PM","https://www.findweedny.com/dispensary/ocm-caurd-25-000233","Just A Little Higher Briarwood","Just A Little Higher BriarwoodLegal Name: Just a Little Higher Briarwood","Active","138-72 Queens Blvd","Briarwood, NY 11435","AboutMore details about this dispensary coming soon.License:OCM-CAURD-25-000233View OCM RecordLicense Type: Adult-Use Retail Dispensary LicenseLicense Issued: January 30, 2025Opened: December 31, 2023Photos(1)Photos from Google Maps. Click to view full size.","tuesday:11AM-8PM","","Adult-Use Retail Dispensary License","January 30, 2025","(1)","3.9","(7 reviews)","More details about this dispensary coming soon.","+1 646-476-4305","","https://www.findweedny.com/images/photos/OCM-CAURD-25-000233_0.jpg","https://www.findweedny.com/images/logos/just-a-little-higher.webp"
