license_number,public_name,vendor_id,name_source,is_public_dispensary,city,state
C10-0001550-LIC,Status IE LLC,6aa9fe31-2945-41dc-a399-f18198b30c96,name_column,yes,Adelanto,CA
C10-0001551-LIC,ELEMENT 7 REDWOOD CITY LLC,04bb5929-7473-4fd5-8027-668498c55af2,name_column,yes,Redwood City,CA
C10-0001552-LIC,The Sweet Spot,b660d041-c24d-44ae-a42e-cbc05d54a71f,name_column,yes,Santa Rosa,CA
C10-0001553-LIC,Sessions,2688dbca-3f59-4724-a76a-bc028c4644fc,name_column,yes,National City,CA
C10-0001554-LIC,Pico Legacy LLC.,529cc3ea-6ff8-49ef-ada5-953ca2a197bd,name_column,yes,Los Angeles,CA
C10-0001556-LIC,"NORTH COUNTRY OPERATIONS, INC",0067c40b-eb85-4163-956a-f82e1a1401ec,name_column,yes,Sacramento,CA
C10-0001557-LIC,Perfect Union,b139749a-a111-44a5-af85-87d09502289a,name_column,yes,San Diego,CA
C10-0001558-LIC,Fuego Lucerne Cannabis Dispensary,6b62cd97-bb9b-4cb1-9de5-3090b0a1091c,name_column,yes,Lucerne,CA
C10-0001561-LIC,Mammoth Roots,00b85ebb-24ad-4e49-8217-65b08a070f80,name_column,yes,Mammoth Lakes,CA
C10-0001562-LIC,Humboldt Honey Dispensary LLC,40622ec7-bf26-4314-aa65-1b87d1a9a57d,name_column,yes,Eureka,CA
C10-0001563-LIC,Flavors of Riverbank,8fc6e602-c3ad-4e21-8f02-7d2f95c97eb2,name_column,yes,Riverbank,CA
C10-0001564-LIC,Flame,e0da6e33-ca07-4045-a9b5-80914abe3a08,name_column,yes,Antioch,CA
C10-0001566-LIC,Catalyst - Long Beach Retro Row,e033f5bb-508c-465e-81fd-45e3e05869ed,name_column,yes,Long Beach,CA
C10-0001567-LIC,L.A. DULCE,4d9603b5-103f-4715-9596-9d9d256ab333,name_column,yes,San Pedro,CA
C10-0001568-LIC,Buzz Cannabis,7b455601-bb42-414c-9124-1e831ce3e8be,name_column,yes,National City,CA
C10-0001569-LIC,Jane Dispensary,edd2a61c-4486-430e-a0e1-86745609d1f7,name_column,yes,Healdsburg,CA
C10-0001570-LIC,PCF of Ceres,ab09018c-676f-484f-80ca-388670da952e,name_column,yes,Modesto,CA
C10-0001571-LIC,Embarc Woodland,650c02f3-51e5-47e2-8974-cdedaaf88e0b,name_column,yes,Woodland,CA
C10-0001572-LIC,The Artist Tree,ea9e7f61-ec23-43b9-bd61-d8e8b9bbea88,name_column,yes,Fresno,CA
C10-0001573-LIC,Jackpot,3468f57d-849c-4f5c-af80-a2f0fbf4b2ca,name_column,yes,Sacramento,CA
C10-0001574-LIC,Cathedral City Releaf,68b1f86d-cd37-446d-a783-f8f5c7cbb6cc,name_column,yes,Cathedral CTY,CA
C10-0001575-LIC,STIIIZY Madera,6472201f-282e-458e-80ce-c61ae1f3b808,name_column,yes,Madera,CA
C10-0001576-LIC,"Bundy Canyon, LLC",be1f13e3-59cf-4776-8bae-7e52c2d5f91c,name_column,yes,San Jose,CA
C10-0001577-LIC,CALI LOVE 101,e1c84d33-eb29-4128-89f5-79f329c78045,name_column,yes,Salinas,CA
C10-0001578-LIC,Purplez,25991fe0-b4ba-40d4-a6a1-5d43e86c39bc,name_column,yes,Santa Rosa,CA
C10-0001580-LIC,Sundial Collective,a657d846-66cf-448e-af6d-8789d4f3a1ba,name_column,yes,Woodland,CA
C10-0001581-LIC,8278,eb1ff07d-bc2c-4dde-b9d6-2248e8e4bb4f,name_column,yes,Long Beach,CA
C10-0001582-LIC,Green Qween West Hollywood,0f480e33-3381-4047-9d36-ca5f5d8c19d6,name_column,yes,W Hollywood,CA
C10-0001583-LIC,Tree House,9435847c-f6be-4460-8636-e7af8aaee1c3,name_column,yes,Los Angeles,CA
C10-0001584-LIC,Virgil FG,329cfb22-54cc-46f9-89ad-1326425c1854,name_column,yes,Los Angeles,CA
C10-0001585-LIC,"MJ DIRECT-LOMPOC, INC.",41e90739-8de2-49b3-b7cb-02063f74aeae,name_column,yes,Lompoc,CA
C10-0001586-LIC,395 High Sky LLC,f9c2d081-bbc9-46c3-9ebf-d104d950d795,name_column,yes,Adelanto,CA
C10-0001587-LIC,STIIIZY Ashlan,516191d4-95f3-4865-936b-f1285a9ca773,name_column,yes,Fresno,CA
C10-0001588-LIC,CC INDUSTRY LLC,d9fdd25f-39e8-4937-b7b5-8e063facff58,name_column,yes,Cathedral CTY,CA
C10-0001589-LIC,The Ganjery,ef7b8c58-8fe0-4786-a137-a00572736bdf,name_column,yes,Arcata,CA
C10-0001590-LIC,High Way,2ed5d111-9dcc-48f1-a8d4-32be8a6e026b,name_column,yes,Lancaster,CA
C10-0001591-LIC,Haven Cannabis Marijuana and Weed Dispensary - Corona,b830a810-5370-4eca-b433-1e4f182dc5f1,name_column,yes,Corona,CA
C10-0001595-LIC,FROM THE EARTH,cc81cfa2-acdd-4448-adbf-a4775196c1cd,name_column,yes,Santa Ana,CA
C10-0001596-LIC,"SKYLINE YAROK, LLC",5c12e55e-bfb2-4f7f-8b19-69588484d5b7,name_column,yes,Daly City,CA
C10-0001597-LIC,JADE GROVE LLC,107e07e5-4dc6-497c-9cfb-e491d12395b6,name_column,yes,Boulder Creek,CA
C10-0001598-LIC,Off the Charts,24da2562-f692-4144-8ba5-68d98c1bb7a0,name_column,yes,Bell Gardens,CA
C10-0001599-LIC,Big Chief Silverlake,0d2b579f-a8ef-40ca-a13a-3cf7f8d5216a,name_column,yes,Los Angeles,CA
C10-0001600-LIC,Leaf Society,0a2d3537-eb7e-4761-bc99-96c2b9e0ddc4,name_column,yes,Thermal,CA
C10-0001601-LIC,GREEN LABEL RX. ECHO PARK LLC.,c0062163-f854-44a6-a32b-b36734b4086d,name_column,yes,Los Angeles,CA
C10-0001602-LIC,Willow Lane Beach LLC,0701e625-e905-446f-9dfc-8236b7298dfa,name_column,yes,Ukiah,CA
C10-0001604-LIC,Nug Santa Rosa,a7ff26a2-3316-401b-b645-5e4729769d65,name_column,yes,Santa Rosa,CA
C10-0001605-LIC,"OHC Holdings, Inc.",00be5dd4-d15a-4449-a207-80fba7b298e6,name_column,yes,San Francisco,CA
C10-0001606-LIC,Packd LLC.,f85cec7e-3fc5-45ed-9601-725fec2c8cd3,name_column,yes,Needles,CA
C10-0001607-LIC,Kushology,9c0b0f8f-7723-4350-a8ce-36491c2cf40b,name_column,yes,San Francisco,CA
C10-0001608-LIC,Fuego Middletown,bf22601c-f614-4364-a7b8-27792171536b,name_column,yes,Middletown,CA
C10-0001610-LIC,Grovys,54f0e61a-1b7b-4ef7-9161-9347de234188,name_column,yes,Crescent City,CA
C10-0001612-LIC,EJ2 Ventures LLC,ee9ce0a2-4a93-4b1b-8a32-1e587164c3a9,name_column,yes,Lancaster,CA
C10-0001613-LIC,TrapCon LLC,74b761a1-8e89-4585-9682-85a2c56c64a9,name_column,yes,Chatsworth,CA
C10-0001614-LIC,GOAT GLOBAL,3353807a-2eb9-473d-a64a-5ab121720cd1,name_column,yes,Eureka,CA
C10-0001615-LIC,Pipe Dreamz,8a2b3fe1-e946-4676-8d46-1cd286c55535,name_column,yes,Lake Elsinore,CA
C10-0001617-LIC,Potent,2f5e2b16-80c2-4730-9f24-b483e019a573,name_column,yes,San Francisco,CA
C10-0001618-LIC,Catalyst - Antioch,9ae849bb-a21a-46c9-8872-b29e7948d648,name_column,yes,Antioch,CA
C10-0001619-LIC,Off The Charts,70ef1047-67b9-43a7-8c28-f1f374315752,name_column,yes,Long Beach,CA
C10-0001620-LIC,Green Field,0bef4075-71ab-46de-9c95-7f0912ab6a1e,name_column,yes,San Francisco,CA
C10-0001621-LIC,NUG CANNAVINE,b0f3e975-3a65-4ec5-a9f6-c61e7a26e8b2,name_column,yes,Belmont,CA
C10-0001622-LIC,Instabuds,5bd9201a-8791-4b19-af4b-3bfaf080c5c3,name_column,yes,Costa Mesa,CA
C10-0001624-LIC,CANNACRUZ,906bc814-7b7b-40b7-939d-dbe886f5f9f0,name_column,yes,Aptos,CA
C10-0001625-LIC,GreenSTOP,b8bf6bb3-50a7-45a4-8c09-291dac727bd8,name_column,yes,Wilmington,CA
C10-0001626-LIC,420 Lake Elsinore,f2aac7d2-e1f7-4977-8e8d-6c5ebed18a5f,name_column,yes,Lake Elsinore,CA
C10-0001627-LIC,STIIIZY Bell Gardens,a770f6c3-211a-4393-8561-509574939f0b,name_column,yes,Bell Gardens,CA
C10-0001629-LIC,Off Green,16d2c5f1-51da-40a8-87a7-df5042dedd88,name_column,yes,Panorama City,CA
C10-0001631-LIC,Las Damas,2180d15c-441a-4ff7-9861-22c09b6fa198,name_column,yes,Coachella,CA
C10-0001632-LIC,"Emerald Ventures, Inc",d3827bd5-09a3-49e3-93f5-3ec0052eb444,name_column,yes,Lynwood,CA
C10-0001633-LIC,Haven,f59b0f49-cc35-4f03-a427-217478da3618,name_column,yes,Hawthorne,CA
C10-0001634-LIC,Bard Boys,b05d0d2d-8a5a-449d-8a55-922ada4c05f4,name_column,yes,Oxnard,CA
C10-0001635-LIC,Yor Om Collective,54a35612-de78-439f-bd55-0c31f694a617,name_column,yes,Forestville,CA
C10-0001636-LIC,"Elevate Growth Partners, LLC",8da9b059-b7d0-47d7-bc97-cfcd839d65e6,name_column,yes,Los Angeles,CA
C10-0001637-LIC,Perfect Union,d541f32f-7dbc-4eb6-bcc6-8d55d87ca917,name_column,yes,Lompoc,CA
C10-0001638-LIC,Utopia SJ INC,ebe758d3-8be5-4e9c-98ae-dd32f3881447,name_column,yes,San Jose,CA
C10-0001639-LIC,313 Management LLC,fb1197c0-1dac-497b-bc72-eb1b967eae58,name_column,yes,San Jose,CA
C10-0001641-LIC,Westside Cllctv Perris,621612a4-4f38-42c0-95f8-2473eb0a255b,name_column,yes,Perris,CA
C10-0001642-LIC,Better Daze,d466e070-467c-4867-8bd4-45a98cf69e35,name_column,yes,Covina,CA
C10-0001643-LIC,The Cake House,09530d52-d926-45e3-8072-3fe0d0044e58,name_column,yes,San Diego,CA
C10-0001644-LIC,CALI LOVE WILLOWS,ef9c2497-fd13-431a-9caa-0ab882951ef8,name_column,yes,Willows,CA
C10-0001645-LIC,"NUG Express, Lil NUG",10c2fe6b-cded-4974-83d0-b3b9d2daf389,name_column,yes,San Leandro,CA
C10-0001646-LIC,Off the Charts,18356aaa-2861-4477-afe3-2f516fab7ccc,name_column,yes,Hemet,CA
C10-0001647-LIC,Flight,db463ec0-50dc-4bfc-b93a-5325dde3266a,name_column,yes,San Francisco,CA
C10-0001648-LIC,Element 7 Sf4 LLC,bcdaa899-4b6e-4dd7-a4d4-718a28a6c0f6,name_column,yes,Monterey,CA
C10-0001649-LIC,GRAVITY RETAIL,2a964ba4-a5d0-4740-b993-eddece82d573,name_column,yes,Sherman Oaks,CA
C10-0001650-LIC,CANNA-BEL,adaf96a2-49f2-4eef-a6cc-97d843e87dd3,name_column,yes,Belmont,CA
C10-0001651-LIC,Canna Culture Mid Town,ae3d6427-067f-4083-8297-ef1e1e4bbda6,name_column,yes,San Jose,CA
C10-0001652-LIC,piedmont partners,e0076e53-4eb0-406e-99a2-93aaee43b651,name_column,yes,Encino,CA
C10-0001653-LIC,Santee Project,7c2f292a-1664-4576-bdec-c4d54fb4c262,name_column,yes,Santee,CA
C10-0001654-LIC,Budology,e129deed-500b-48a9-97e1-933b99ab530b,name_column,yes,Hemet,CA
C10-0001655-LIC,BUZZ Cannabis,1117765f-8bdd-4469-b998-586f4c8613a1,name_column,yes,Santee,CA
C10-0001656-LIC,Central Remedies,797dc3d2-737b-4371-b022-8db1225256d6,name_column,yes,Los Angeles,CA
C10-0001657-LIC,STIIIZY University,fde8d5a2-a7b7-4cbb-8f2f-b89318844703,name_column,yes,Riverside,CA
C10-0001658-LIC,TBD - Will Add Later,44a19355-d394-4ef5-94fb-ed59d4ae53d8,name_column,yes,Los Angeles,CA
C10-0001659-LIC,Off the Charts,14823a26-0417-4fab-a7f2-582e83fd8060,name_column,yes,Palm Springs,CA
C10-0001660-LIC,Mr. Nice Guy,e596662d-b631-4eca-a6fb-3a66f6091186,name_column,yes,Bell Gardens,CA
C10-0001661-LIC,FVC,f977de2c-e056-492d-ad16-85fcb2809423,name_column,yes,Murrieta,CA
C10-0001662-LIC,Off the Charts,deeb68d5-17b9-4de2-aa1d-1a4b6f797b1a,name_column,yes,San Jose,CA
C10-0001663-LIC,STIIIZY Riverside,bf5545fe-dbad-4afe-8622-9649f21d0e06,name_column,yes,Riverside,CA
C10-0001664-LIC,Public Dispensary Covina,3f02fbc1-69f0-4512-ba57-95883d9df3cc,name_column,yes,Covina,CA
C10-0001665-LIC,Jet Room,45e1b548-b909-4ed5-97c5-ddf0a1541110,name_column,yes,Long Beach,CA
C10-0001666-LIC,Riverside Community Retail LLC,b548a533-a13d-4c73-b6be-727de3a150b6,name_column,yes,Riverside,CA
C10-0001667-LIC,STIIIZY WILDOMAR LLC,fa66c84b-3ba3-4500-b819-5d481c68a86b,name_column,yes,Wildomar,CA
C10-0001668-LIC,PLANET CATALYST,77bc39e6-9c09-4402-ac3d-f36895707bf3,name_column,yes,Santa Ana,CA
C10-0001669-LIC,Dr. Greenthumb's Orcutt,5ab52871-a9ba-44dc-abe1-911b22972d80,name_column,yes,Orcutt,CA
C10-0001670-LIC,La Flor,99fc4cca-3fda-41fc-8216-9f9defd6605d,name_column,yes,Fairfax,CA
C10-0001671-LIC,Star Budz,a916bd01-46fb-4de4-b6c9-102104b2bc34,name_column,yes,Hemet,CA
C10-0001672-LIC,Needles Cannabis Dispensary,500ad068-d2ac-47b4-b113-12a2b6eca3d7,name_column,yes,Needles,CA
C10-0001673-LIC,COSDD21. LLC,cd084550-8a9d-40cb-ab70-efceed322fd9,name_column,yes,San Diego,CA
C10-0001674-LIC,The Fireplace,d04691de-e0f7-4c30-9c95-79cf75800929,name_column,yes,Eureka,CA
C10-0001675-LIC,Off the Charts,bfbcac60-fcc8-4f08-8d13-d49e3030aa26,name_column,yes,San Diego,CA
C10-0001676-LIC,FF2332 LLC,55aa3155-3ec8-4410-beef-c7b8564ef917,name_column,yes,Costa Mesa,CA
C10-0001677-LIC,Gbh Madera LLC,39fd1b46-ae4a-4484-ad3a-56aeff567e7c,name_column,yes,Madera,CA
C10-0001678-LIC,Off the Charts,8498d0f8-977a-4ee2-96b4-1a4ebe06d96e,name_column,yes,San Pablo,CA
C10-0001679-LIC,NIRVANA MANAGEMENT GROUP LLC,f7cadd5a-29ba-45b8-81fc-3f9c363221d3,name_column,yes,Oakland,CA
C10-0001680-LIC,Herban Kulture,18436c49-8263-4853-a316-a27f7bfba915,name_column,yes,Moreno Valley,CA
C10-0001681-LIC,TRD,51e6fb82-47ba-4744-97f5-4f6e0bd99412,name_column,yes,Lompoc,CA
C10-0001682-LIC,I-5 Cannabis,04130c03-81b3-46a4-8b90-c3c97cc382ac,name_column,yes,Willows,CA
C10-0001683-LIC,Blazed Utopia,5008f004-c492-4eda-82e1-e7eaf678d615,name_column,yes,Hemet,CA
C10-0001684-LIC,"Cactus & Clouds Adelanto, LLC",12f8ccff-2c50-4220-a64c-5e52fc462c04,name_column,yes,Adelanto,CA
C10-0001685-LIC,Off the Charts,8876a543-ddd5-4282-aabd-adb6b86bad4b,name_column,yes,Cudahy,CA
C10-0001686-LIC,"Perfect Union - San Jose, LLC",5bf41503-6a5e-4891-a2cb-c2f7d2d72485,name_column,yes,San Jose,CA
C10-0001687-LIC,Soful,b1ba891c-36c0-4271-9ac2-c728baf97e80,name_column,yes,Petaluma,CA
